Data,Hora,Consumo_kWh,Producao_kWh,Mibel_Eur_kWh,Carga_Bateria_kWh,Descarga_Bateria_kWh,SoC_kWh,Compra_Rede_kWh,Venda_Rede_kWh,Custo_Sem_Bateria_Eur,Custo_Com_Bateria_Eur
2025/02/06,20:45,50.68160377,0.0,0.231,0.0,50.681604,430.80483,0.0,0.0,11.70745047087,0.0
2025/02/06,21:00,50.61143868,0.0,0.163,0.0,50.611439,380.19339,0.0,0.0,8.24966450484,0.0
2025/02/06,21:15,50.27889151,0.0,0.163,0.0,50.278892,329.9145,0.0,0.0,8.19545931613,0.0
2025/02/06,21:30,50.94058824,0.0,0.163,0.0,50.940588,278.97391,0.0,0.0,8.30331588312,0.0
2025/02/06,21:45,52.70764706,0.0,0.163,0.0,52.707647,226.26626,0.0,0.0,8.59134647078,0.0
2025/02/06,22:00,53.92823529,0.0,0.14986,0.0,53.928235,172.33803,0.0,0.0,8.0816853405594,0.0
2025/02/06,22:15,57.06176471,0.0,0.14986,0.0,57.061765,115.27626,0.0,0.0,8.5512760594406,0.0
2025/02/06,22:30,57.36529412,0.0,0.14986,0.0,57.365294,57.910967,0.0,0.0,8.5967629768232,0.0
2025/02/06,22:45,57.91096698,0.0,0.14986,0.0,57.910967,0.0,0.0,0.0,8.6785375116228,0.0
2025/02/06,23:00,58.25648585,0.0,0.14102,0.0,0.0,0.0,58.256486,0.0,8.215329634567,8.215329655720002
2025/02/06,23:15,58.42806604,0.0,0.14102,0.0,0.0,0.0,58.428066,0.0,8.2395258729608,8.239525867320001
2025/02/06,23:30,58.07294118,0.0,0.14102,0.0,0.0,0.0,58.072941,0.0,8.1894461652036,8.189446139820001
2025/02/06,23:45,58.09647059,0.0,0.14102,0.0,0.0,0.0,58.096471,0.0,8.1927642826018,8.19276434042
2025/02/07,00:00,58.21933962,0.0,0.12605,0.0,0.0,0.0,58.21934,0.0,7.338547759101,7.338547807
2025/02/07,00:15,58.10604265,0.0,0.12605,0.0,0.0,0.0,58.106043,0.0,7.3242666760325,7.32426672015
2025/02/07,00:30,57.96741706,0.0,0.12605,0.0,0.0,0.0,57.967417,0.0,7.306792920413,7.30679291285
2025/02/07,00:45,57.56635071,0.0,0.12605,0.0,0.0,0.0,57.566351,0.0,7.2562385069954995,7.256238543549999
2025/02/07,01:00,57.69964455,0.0,0.1127,0.0,0.0,0.0,57.699645,0.0,6.502749940785,6.502749991499999
2025/02/07,01:15,57.46504739,0.0,0.1127,0.0,0.0,0.0,57.465047,0.0,6.476310840853,6.476310796899999
2025/02/07,01:30,57.43661137,0.0,0.1127,0.0,0.0,0.0,57.436611,0.0,6.473106101399,6.473106059699999
2025/02/07,01:45,57.48578199,0.0,0.1127,0.0,0.0,0.0,57.485782,0.0,6.478647630273,6.478647631399999
2025/02/07,02:00,57.86465721,0.0,0.10882,0.0,0.0,0.0,57.864657,0.0,6.2968319975922,6.29683197474
2025/02/07,02:15,57.06619385,0.0,0.10882,0.0,0.0,0.0,57.066194,0.0,6.209943214757,6.2099432310800005
2025/02/07,02:30,56.08687943,0.0,0.10882,0.0,0.0,0.0,56.086879,0.0,6.103374219572601,6.103374172780001
2025/02/07,02:45,56.11347518,0.0,0.10882,0.0,0.0,0.0,56.113475,0.0,6.1062683690876005,6.1062683495000005
2025/02/07,03:00,55.01007109,0.0,0.105,102.48993,0.0,102.48993,157.5,0.0,5.776057464449999,16.537499999999998
2025/02/07,03:15,56.16113744,0.0,0.105,101.33886,0.0,203.82879,157.5,0.0,5.8969194312,16.537499999999998
2025/02/07,03:30,56.57582938,0.0,0.105,100.92417,0.0,304.75296,157.5,0.0,5.9404620849,16.537499999999998
2025/02/07,03:45,55.76481043,0.0,0.105,101.73519,0.0,406.48815,157.5,0.0,5.855305095149999,16.537499999999998
2025/02/07,04:00,54.60545024,0.0,0.10585,102.89455,0.0,509.3827,157.5,0.0,5.779986907904,16.671375
2025/02/07,04:15,55.367891,0.0,0.10585,102.13211,0.0,611.51481,157.5,0.0,5.86069126235,16.671375
2025/02/07,04:30,55.67831754,0.0,0.10585,101.82168,0.0,713.33649,157.5,0.0,5.893549911609,16.671375
2025/02/07,04:45,55.95082938,0.0,0.10585,101.54917,0.0,814.88566,157.5,0.0,5.922395289873,16.671375
2025/02/07,05:00,55.89158768,0.0,0.10723,0.0,55.891588,758.99408,0.0,0.0,5.993254946926401,0.0
2025/02/07,05:15,56.27606635,0.0,0.10723,0.0,56.276066,702.71801,0.0,0.0,6.0344825947105,0.0
2025/02/07,05:30,55.92654028,0.0,0.10723,0.0,2.7858492,699.93216,53.140691,0.0,5.9970029142244,5.69827629593
2025/02/07,05:45,55.44964455,0.0,0.10723,0.0,0.0,699.93216,55.449645,0.0,5.945865385096501,5.94586543335
2025/02/07,06:00,51.30154028,0.0,0.11801,0.0,51.30154,648.63062,0.0,0.0,6.0540947684428,0.0
2025/02/07,06:15,46.56812796,0.0,0.11801,0.0,46.568128,602.06249,0.0,0.0,5.4955047805596,0.0
2025/02/07,06:30,45.93720379,0.0,0.11801,0.0,45.937204,556.12529,0.0,0.0,5.4210494192578995,0.0
2025/02/07,06:45,45.98163507,0.0,0.11801,0.0,45.981635,510.14365,0.0,0.0,5.4262927546107,0.0
2025/02/07,07:00,45.94845972,0.0,0.13277,0.0,45.94846,464.19519,0.0,0.0,6.1005769970244,0.0
2025/02/07,07:15,45.70438389,0.0,0.13277,0.0,45.704384,418.49081,0.0,0.0,6.068171049075301,0.0
2025/02/07,07:30,45.10485782,0.0,0.13277,0.0,45.104858,373.38595,0.0,0.0,5.9885719727614,0.0
2025/02/07,07:45,42.46682464,0.0,0.13277,0.0,42.466825,330.91913,0.0,0.0,5.638320307452799,0.0
2025/02/07,08:00,43.52488152,0.1686525,0.15134,0.0,43.356229,287.5629,0.0,0.0,6.5615316998868005,0.0
2025/02/07,08:15,43.90876777,0.1686525,0.15134,0.0,43.740115,243.82278,0.0,0.0,6.619629044961799,0.0
2025/02/07,08:30,43.35604265,0.1686525,0.15134,0.0,43.18739,200.63539,0.0,0.0,6.535979625301,0.0
2025/02/07,08:45,42.81398104,0.1686525,0.15134,0.0,42.645329,157.99006,0.0,0.0,6.453944021243601,0.0
2025/02/07,09:00,42.5521327,1.78092,0.14328,0.0,40.771213,117.21885,0.0,0.0,5.841699355656,0.0
2025/02/07,09:15,41.76658768,1.78092,0.14328,0.0,39.985668,77.233184,0.0,0.0,5.729146465190399,0.0
2025/02/07,09:30,41.13981043,1.78092,0.14328,0.0,39.35889,37.874293,0.0,0.0,5.639341820810399,0.0
2025/02/07,09:45,39.65521327,1.78092,0.14328,0.0,37.874293,0.0,0.0,0.0,5.426628739725599,0.0
2025/02/07,10:00,38.78495261,4.42362,0.107,0.0,0.0,0.0,34.361333,0.0,3.67666258927,3.676662631
2025/02/07,10:15,37.42417062,4.42362,0.107,0.0,0.0,0.0,33.000551,0.0,3.5310589163399997,3.531058957
2025/02/07,10:30,35.91706161,4.42362,0.107,0.0,0.0,0.0,31.493442,0.0,3.36979825227,3.369798294
2025/02/07,10:45,35.53613744,4.42362,0.107,0.0,0.0,0.0,31.112517,0.0,3.3290393660799995,3.329039319
2025/02/07,11:00,34.66291469,6.5558675,0.099,0.0,0.0,0.0,28.107047,0.0,2.7825976718100005,2.7825976530000003
2025/02/07,11:15,32.65189125,6.5558675,0.099,0.0,0.0,0.0,26.096024,0.0,2.58350635125,2.5835063760000003
2025/02/07,11:30,33.13061466,6.5558675,0.099,0.0,0.0,0.0,26.574747,0.0,2.63089996884,2.630899953
2025/02/07,11:45,31.9072104,6.5558675,0.099,0.0,0.0,0.0,25.351343,0.0,2.5097829471,2.509782957
2025/02/07,12:00,31.22334123,7.7821025,0.09349,0.0,0.0,0.0,23.441239,0.0,2.1915214088677,2.19152143411
2025/02/07,12:15,31.18601896,7.7821025,0.09349,0.0,0.0,0.0,23.403916,0.0,2.1880321498454,2.18803210684
2025/02/07,12:30,31.52665877,7.7821025,0.09349,0.0,0.0,0.0,23.744556,0.0,2.2198785656823,2.21987854044
2025/02/07,12:45,31.81694313,7.7821025,0.09349,0.0,0.0,0.0,24.034841,0.0,2.2470172504987,2.24701728509
2025/02/07,13:00,31.53376777,8.2600125,0.09034,0.0,0.0,0.0,23.273755,0.0,2.1025510510918,2.1025510267
2025/02/07,13:15,31.09182464,8.2600125,0.09034,0.0,0.0,0.0,22.831812,0.0,2.0626259087276,2.06262589608
2025/02/07,13:30,30.37085308,8.2600125,0.09034,0.0,0.0,0.0,22.110841,0.0,1.9974933379972002,1.9974933759400002
2025/02/07,13:45,30.74348341,8.2600125,0.09034,44.0,0.0,44.0,66.483471,0.0,2.0311567620094,6.006116770139999
2025/02/07,14:00,32.00592417,7.76718,0.08789,125.0,0.0,169.0,149.23874,0.0,2.1303432251013,13.1165928586
2025/02/07,14:15,31.35011848,7.76718,0.08789,125.0,0.0,294.0,148.58294,0.0,2.0727044630072,13.0589545966
2025/02/07,14:30,33.21623223,7.76718,0.08789,125.0,0.0,419.0,150.44905,0.0,2.2367172004947,13.2229670045
2025/02/07,14:45,33.87618483,7.76718,0.08789,125.0,0.0,544.0,151.109,0.0,2.2947204345087,13.28097001
2025/02/07,15:00,34.80154028,6.377865,0.09034,125.0,0.0,669.0,153.42368,0.0,2.5677948247952,13.8602952512
2025/02/07,15:15,35.10841232,6.377865,0.09034,125.0,0.0,794.0,153.73055,0.0,2.5955176448888,13.888017887
2025/02/07,15:30,36.3299763,6.377865,0.09034,125.0,0.0,919.0,154.95211,0.0,2.705873734842,13.9983736174
2025/02/07,15:45,37.37440758,6.377865,0.09034,125.0,0.0,1044.0,155.99654,0.0,2.8002276566772006,14.092727423600001
2025/02/07,16:00,38.41883886,4.16219,0.091,0.0,0.0,1044.0,34.256649,0.0,3.1173550462599997,3.1173550590000003
2025/02/07,16:15,39.28732227,4.16219,0.091,0.0,0.0,1044.0,35.125132,0.0,3.1963870365699996,3.196387012
2025/02/07,16:30,40.02600473,4.16219,0.091,0.0,0.0,1044.0,35.863815,0.0,3.2636071404299996,3.2636071650000003
2025/02/07,16:45,41.32446809,4.16219,0.091,0.0,0.0,1044.0,37.162278,0.0,3.38176730619,3.3817672979999998
2025/02/07,17:00,42.31957547,1.38374,0.10794,0.0,0.0,1044.0,40.935835,0.0,4.418614080631799,4.4186140299
2025/02/07,17:15,43.19044811,1.38374,0.10794,0.0,0.0,1044.0,41.806708,0.0,4.512616073393399,4.51261606152
2025/02/07,17:30,44.26061321,1.38374,0.10794,0.0,0.0,1044.0,42.876873,0.0,4.6281296942873995,4.62812967162
2025/02/07,17:45,45.6120283,1.38374,0.10794,0.0,0.0,1044.0,44.228288,0.0,4.774001439101999,4.77400140672
2025/02/07,18:00,46.96816038,0.0,0.14126,0.0,46.96816,997.03184,0.0,0.0,6.6347223352788,0.0
2025/02/07,18:15,48.17570755,0.0,0.14126,0.0,48.175708,948.85613,0.0,0.0,6.805300448513,0.0
2025/02/07,18:30,48.83195755,0.0,0.14126,0.0,48.831958,900.02417,0.0,0.0,6.8980023235129995,0.0
2025/02/07,18:45,48.70165094,0.0,0.14126,0.0,48.701651,851.32252,0.0,0.0,6.8795952117844,0.0
2025/02/07,19:00,47.52063679,0.0,0.15093,0.0,47.520637,803.80189,0.0,0.0,7.1722897107147,0.0
2025/02/07,19:15,47.74882075,0.0,0.15093,0.0,47.748821,756.05307,0.0,0.0,7.206729515797501,0.0
2025/02/07,19:30,48.36938534,0.0,0.15093,0.0,48.369385,707.68368,0.0,0.0,7.3003913293662,0.0
2025/02/07,19:45,49.29373522,0.0,0.15093,0.0,49.293735,658.38995,0.0,0.0,7.4399034567546005,0.0
2025/02/07,20:00,50.62706856,0.0,0.14536,0.0,50.627069,607.76288,0.0,0.0,7.359150685881599,0.0
2025/02/07,20:15,50.49468085,0.0,0.14536,0.0,50.494681,557.2682,0.0,0.0,7.339906808356,0.0
2025/02/07,20:30,50.571513,0.0,0.14536,0.0,50.571513,506.69668,0.0,0.0,7.35107512968,0.0
2025/02/07,20:45,50.68160377,0.0,0.14536,0.0,50.681604,456.01508,0.0,0.0,7.3670779240072,0.0
2025/02/07,21:00,50.61143868,0.0,0.1338,0.0,50.611439,405.40364,0.0,0.0,6.771810495384,0.0
2025/02/07,21:15,50.27889151,0.0,0.1338,0.0,50.278892,355.12475,0.0,0.0,6.727315684038,0.0
2025/02/07,21:30,50.94058824,0.0,0.1338,0.0,50.940588,304.18416,0.0,0.0,6.815850706511999,0.0
2025/02/07,21:45,52.70764706,0.0,0.1338,0.0,52.707647,251.47651,0.0,0.0,7.052283176628,0.0
2025/02/07,22:00,53.92823529,0.0,0.13306,0.0,53.928235,197.54828,0.0,0.0,7.175690987687401,0.0
2025/02/07,22:15,57.06176471,0.0,0.13306,0.0,57.061765,140.48651,0.0,0.0,7.5926384123126,0.0
2025/02/07,22:30,57.36529412,0.0,0.13306,0.0,57.365294,83.12122,0.0,0.0,7.633026035607201,0.0
2025/02/07,22:45,57.91096698,0.0,0.13306,0.0,57.910967,25.210253,0.0,0.0,7.7056332663588005,0.0
2025/02/07,23:00,58.25648585,0.0,0.12055,0.0,25.210253,0.0,33.046233,0.0,7.0228193692175,3.98372338815
2025/02/07,23:15,58.42806604,0.0,0.12055,0.0,0.0,0.0,58.428066,0.0,7.043503361122,7.0435033563000005
2025/02/07,23:30,58.07294118,0.0,0.12055,0.0,0.0,0.0,58.072941,0.0,7.000693059249,7.0006930375500005
2025/02/07,23:45,58.09647059,0.0,0.12055,0.0,0.0,0.0,58.096471,0.0,7.0035295296245,7.00352957905
2025/02/08,00:00,74.25,0.0,0.10674,0.0,0.0,0.0,74.25,0.0,7.925445,7.925445
2025/02/08,00:15,78.5,0.0,0.10674,0.0,0.0,0.0,78.5,0.0,8.37909,8.37909
2025/02/08,00:30,75.25,0.0,0.10674,0.0,0.0,0.0,75.25,0.0,8.032185,8.032185
2025/02/08,00:45,77.0,0.0,0.10674,0.0,0.0,0.0,77.0,0.0,8.21898,8.21898
2025/02/08,01:00,74.25,0.0,0.09767,0.0,0.0,0.0,74.25,0.0,7.251997500000001,7.251997500000001
2025/02/08,01:15,72.25,0.0,0.09767,0.0,0.0,0.0,72.25,0.0,7.056657500000001,7.056657500000001
2025/02/08,01:30,77.25,0.0,0.09767,0.0,0.0,0.0,77.25,0.0,7.5450075000000005,7.5450075000000005
2025/02/08,01:45,77.75,0.0,0.09767,0.0,0.0,0.0,77.75,0.0,7.593842500000001,7.593842500000001
2025/02/08,02:00,78.25,0.0,0.0895,79.25,0.0,79.25,157.5,0.0,7.003375,14.09625
2025/02/08,02:15,75.75,0.0,0.0895,81.75,0.0,161.0,157.5,0.0,6.779624999999999,14.09625
2025/02/08,02:30,77.75,0.0,0.0895,79.75,0.0,240.75,157.5,0.0,6.958625,14.09625
2025/02/08,02:45,78.25,0.0,0.0895,79.25,0.0,320.0,157.5,0.0,7.003375,14.09625
2025/02/08,03:00,73.25,0.0,0.09434,0.0,73.25,246.75,0.0,0.0,6.910405,0.0
2025/02/08,03:15,75.75,0.0,0.09434,0.0,75.75,171.0,0.0,0.0,7.146254999999999,0.0
2025/02/08,03:30,75.0,0.0,0.09434,0.0,75.0,96.0,0.0,0.0,7.0755,0.0
2025/02/08,03:45,79.75,0.0,0.09434,0.0,79.75,16.25,0.0,0.0,7.5236149999999995,0.0
2025/02/08,04:00,74.0,0.0,0.08969,83.5,0.0,99.75,157.5,0.0,6.637060000000001,14.126175000000002
2025/02/08,04:15,76.5,0.0,0.08969,81.0,0.0,180.75,157.5,0.0,6.8612850000000005,14.126175000000002
2025/02/08,04:30,75.25,0.0,0.08969,82.25,0.0,263.0,157.5,0.0,6.7491725,14.126175000000002
2025/02/08,04:45,79.25,0.0,0.08969,78.25,0.0,341.25,157.5,0.0,7.1079325,14.126175000000002
2025/02/08,05:00,80.0,0.0,0.09099,0.0,80.0,261.25,0.0,0.0,7.2792,0.0
2025/02/08,05:15,81.25,0.0,0.09099,0.0,81.25,180.0,0.0,0.0,7.3929375,0.0
2025/02/08,05:30,79.25,0.0,0.09099,0.0,28.5234,151.4766,50.7266,0.0,7.2109575,4.615613334
2025/02/08,05:45,78.0,0.0,0.09099,0.0,0.0,151.4766,78.0,0.0,7.09722,7.09722
2025/02/08,06:00,41.75,0.0,0.09715,0.0,41.75,109.7266,0.0,0.0,4.0560125,0.0
2025/02/08,06:15,7.25,0.0,0.09715,0.0,7.25,102.4766,0.0,0.0,0.7043375,0.0
2025/02/08,06:30,8.0,0.0,0.09715,0.0,8.0,94.4766,0.0,0.0,0.7772,0.0
2025/02/08,06:45,7.75,0.0,0.09715,0.0,7.75,86.7266,0.0,0.0,0.7529125,0.0
2025/02/08,07:00,8.0,0.0,0.115,0.0,8.0,78.7266,0.0,0.0,0.92,0.0
2025/02/08,07:15,8.25,0.0,0.115,0.0,8.25,70.4766,0.0,0.0,0.9487500000000001,0.0
2025/02/08,07:30,8.5,0.0,0.115,0.0,8.5,61.9766,0.0,0.0,0.9775,0.0
2025/02/08,07:45,9.0,0.0,0.115,0.0,9.0,52.9766,0.0,0.0,1.0350000000000001,0.0
2025/02/08,08:00,9.0,0.1913075,0.11908,0.0,8.8086925,44.167907,0.0,0.0,1.0489391029,0.0
2025/02/08,08:15,7.5,0.1913075,0.11908,0.0,7.3086925,36.859215,0.0,0.0,0.8703191029,0.0
2025/02/08,08:30,7.75,0.1913075,0.11908,0.0,7.5586925,29.300522,0.0,0.0,0.9000891029000001,0.0
2025/02/08,08:45,7.0,0.1913075,0.11908,0.0,6.8086925,22.49183,0.0,0.0,0.8107791029000001,0.0
2025/02/08,09:00,8.25,1.8145425,0.108,0.0,6.4354575,16.056373,0.0,0.0,0.69502941,0.0
2025/02/08,09:15,8.75,1.8145425,0.108,0.0,6.9354575,9.120915,0.0,0.0,0.74902941,0.0
2025/02/08,09:30,7.0,1.8145425,0.108,0.0,5.1854575,3.9354575,0.0,0.0,0.56002941,0.0
2025/02/08,09:45,5.75,1.8145425,0.108,0.0,3.9354575,0.0,0.0,0.0,0.42502941,0.0
2025/02/08,10:00,5.75,3.55141,0.082,0.0,0.0,0.0,2.19859,0.0,0.18028438,0.18028438
2025/02/08,10:15,6.25,3.55141,0.082,0.0,0.0,0.0,2.69859,0.0,0.22128438,0.22128438
2025/02/08,10:30,6.0,3.55141,0.082,0.0,0.0,0.0,2.44859,0.0,0.20078437999999998,0.20078437999999998
2025/02/08,10:45,6.25,3.55141,0.082,9.71853,0.0,9.71853,12.41712,0.0,0.22128438,1.0182038400000002
2025/02/08,11:00,6.5,4.7578675,0.09349,0.0,1.7421325,7.9763975,0.0,0.0,0.16287196742500004,0.0
2025/02/08,11:15,6.25,4.7578675,0.09349,0.0,1.4921325,6.484265,0.0,0.0,0.13949946742500002,0.0
2025/02/08,11:30,6.25,4.7578675,0.09349,0.0,1.4921325,4.9921325,0.0,0.0,0.13949946742500002,0.0
2025/02/08,11:45,9.75,4.7578675,0.09349,0.0,4.9921325,0.0,0.0,0.0,0.46671446742500006,0.0
2025/02/08,12:00,4.75,7.1233175,0.064,2.3733175,0.0,2.3733175,0.0,0.0,0.0,0.0
2025/02/08,12:15,1.0,7.1233175,0.064,6.1233175,0.0,8.496635,0.0,0.0,0.0,0.0
2025/02/08,12:30,1.0,7.1233175,0.064,6.1233175,0.0,14.619953,0.0,0.0,0.0,0.0
2025/02/08,12:45,1.25,7.1233175,0.064,5.8733175,0.0,20.49327,0.0,0.0,0.0,0.0
2025/02/08,13:00,1.0,8.2240525,0.055,7.2240525,0.0,27.717322,0.0,0.0,0.0,0.0
2025/02/08,13:15,0.75,8.2240525,0.055,7.4740525,0.0,35.191375,0.0,0.0,0.0,0.0
2025/02/08,13:30,1.25,8.2240525,0.055,6.9740525,0.0,42.165427,0.0,0.0,0.0,0.0
2025/02/08,13:45,1.0,8.2240525,0.055,7.2240525,0.0,49.38948,0.0,0.0,0.0,0.0
2025/02/08,14:00,1.0,7.78426,0.05,9.17046,0.0,58.55994,2.3862,0.0,0.0,0.11931000000000001
2025/02/08,14:15,1.0,7.78426,0.05,125.0,0.0,183.55994,118.21574,0.0,0.0,5.910787
2025/02/08,14:30,1.0,7.78426,0.05,125.0,0.0,308.55994,118.21574,0.0,0.0,5.910787
2025/02/08,14:45,1.0,7.78426,0.05,125.0,0.0,433.55994,118.21574,0.0,0.0,5.910787
2025/02/08,15:00,0.75,6.3230275,0.04504,125.0,0.0,558.55994,119.42697,0.0,0.0,5.3789907288
2025/02/08,15:15,1.25,6.3230275,0.04504,125.0,0.0,683.55994,119.92697,0.0,0.0,5.401510728799999
2025/02/08,15:30,1.0,6.3230275,0.04504,125.0,0.0,808.55994,119.67697,0.0,0.0,5.3902507288
2025/02/08,15:45,0.75,6.3230275,0.04504,125.0,0.0,933.55994,119.42697,0.0,0.0,5.3789907288
2025/02/08,16:00,1.25,4.1835875,0.06871,2.9335875,0.0,936.49353,0.0,0.0,0.0,0.0
2025/02/08,16:15,1.0,4.1835875,0.06871,3.1835875,0.0,939.67711,0.0,0.0,0.0,0.0
2025/02/08,16:30,1.0,4.1835875,0.06871,3.1835875,0.0,942.8607,0.0,0.0,0.0,0.0
2025/02/08,16:45,1.0,4.1835875,0.06871,3.1835875,0.0,946.04429,0.0,0.0,0.0,0.0
2025/02/08,17:00,1.0,1.414845,0.119,0.414845,0.0,946.45913,0.0,0.0,0.0,0.0
2025/02/08,17:15,1.0,1.414845,0.119,0.414845,0.0,946.87398,0.0,0.0,0.0,0.0
2025/02/08,17:30,1.25,1.414845,0.119,0.164845,0.0,947.03882,0.0,0.0,0.0,0.0
2025/02/08,17:45,1.25,1.414845,0.119,0.164845,0.0,947.20367,0.0,0.0,0.0,0.0
2025/02/08,18:00,1.25,0.0,0.16049,0.0,1.25,945.95367,0.0,0.0,0.2006125,0.0
2025/02/08,18:15,1.0,0.0,0.16049,0.0,1.0,944.95367,0.0,0.0,0.16049,0.0
2025/02/08,18:30,1.25,0.0,0.16049,0.0,1.25,943.70367,0.0,0.0,0.2006125,0.0
2025/02/08,18:45,1.25,0.0,0.16049,0.0,1.25,942.45367,0.0,0.0,0.2006125,0.0
2025/02/08,19:00,1.25,0.0,0.1669,0.0,1.25,941.20367,0.0,0.0,0.208625,0.0
2025/02/08,19:15,1.25,0.0,0.1669,0.0,1.25,939.95367,0.0,0.0,0.208625,0.0
2025/02/08,19:30,1.25,0.0,0.1669,0.0,1.25,938.70367,0.0,0.0,0.208625,0.0
2025/02/08,19:45,1.25,0.0,0.1669,0.0,1.25,937.45367,0.0,0.0,0.208625,0.0
2025/02/08,20:00,1.0,0.0,0.16404,0.0,1.0,936.45367,0.0,0.0,0.16404,0.0
2025/02/08,20:15,1.25,0.0,0.16404,0.0,1.25,935.20367,0.0,0.0,0.20504999999999998,0.0
2025/02/08,20:30,1.25,0.0,0.16404,0.0,1.25,933.95367,0.0,0.0,0.20504999999999998,0.0
2025/02/08,20:45,1.25,0.0,0.16404,0.0,1.25,932.70367,0.0,0.0,0.20504999999999998,0.0
2025/02/08,21:00,1.25,0.0,0.15109,0.0,1.25,931.45367,0.0,0.0,0.1888625,0.0
2025/02/08,21:15,1.25,0.0,0.15109,0.0,1.25,930.20367,0.0,0.0,0.1888625,0.0
2025/02/08,21:30,1.0,0.0,0.15109,0.0,1.0,929.20367,0.0,0.0,0.15109,0.0
2025/02/08,21:45,1.25,0.0,0.15109,0.0,1.25,927.95367,0.0,0.0,0.1888625,0.0
2025/02/08,22:00,1.25,0.0,0.1491,0.0,1.25,926.70367,0.0,0.0,0.186375,0.0
2025/02/08,22:15,1.25,0.0,0.1491,0.0,1.25,925.45367,0.0,0.0,0.186375,0.0
2025/02/08,22:30,1.25,0.0,0.1491,0.0,1.25,924.20367,0.0,0.0,0.186375,0.0
2025/02/08,22:45,1.25,0.0,0.1491,0.0,1.25,922.95367,0.0,0.0,0.186375,0.0
2025/02/08,23:00,1.25,0.0,0.14531,0.0,1.25,921.70367,0.0,0.0,0.1816375,0.0
2025/02/08,23:15,1.25,0.0,0.14531,0.0,1.25,920.45367,0.0,0.0,0.1816375,0.0
2025/02/08,23:30,1.0,0.0,0.14531,0.0,1.0,919.45367,0.0,0.0,0.14531,0.0
2025/02/08,23:45,1.25,0.0,0.14531,0.0,1.25,918.20367,0.0,0.0,0.1816375,0.0
2025/02/09,00:00,1.25,0.0,0.12997,0.0,1.25,916.95367,0.0,0.0,0.1624625,0.0
2025/02/09,00:15,1.0,0.0,0.12997,0.0,1.0,915.95367,0.0,0.0,0.12997,0.0
2025/02/09,00:30,1.25,0.0,0.12997,0.0,1.25,914.70367,0.0,0.0,0.1624625,0.0
2025/02/09,00:45,1.0,0.0,0.12997,0.0,1.0,913.70367,0.0,0.0,0.12997,0.0
2025/02/09,01:00,1.25,0.0,0.11082,0.0,1.25,912.45367,0.0,0.0,0.138525,0.0
2025/02/09,01:15,1.0,0.0,0.11082,0.0,1.0,911.45367,0.0,0.0,0.11082,0.0
2025/02/09,01:30,1.25,0.0,0.11082,0.0,1.25,910.20367,0.0,0.0,0.138525,0.0
2025/02/09,01:45,1.25,0.0,0.11082,0.0,1.25,908.95367,0.0,0.0,0.138525,0.0
2025/02/09,02:00,1.0,0.0,0.10186,0.0,1.0,907.95367,0.0,0.0,0.10186,0.0
2025/02/09,02:15,1.0,0.0,0.10186,0.0,1.0,906.95367,0.0,0.0,0.10186,0.0
2025/02/09,02:30,1.25,0.0,0.10186,0.0,1.25,905.70367,0.0,0.0,0.12732500000000002,0.0
2025/02/09,02:45,1.25,0.0,0.10186,0.0,1.25,904.45367,0.0,0.0,0.12732500000000002,0.0
2025/02/09,03:00,1.0,0.0,0.097,0.0,1.0,903.45367,0.0,0.0,0.097,0.0
2025/02/09,03:15,1.25,0.0,0.097,0.0,1.25,902.20367,0.0,0.0,0.12125,0.0
2025/02/09,03:30,1.0,0.0,0.097,0.0,1.0,901.20367,0.0,0.0,0.097,0.0
2025/02/09,03:45,1.25,0.0,0.097,0.0,1.25,899.95367,0.0,0.0,0.12125,0.0
2025/02/09,04:00,1.25,0.0,0.09,0.0,1.25,898.70367,0.0,0.0,0.11249999999999999,0.0
2025/02/09,04:15,1.0,0.0,0.09,0.0,1.0,897.70367,0.0,0.0,0.09,0.0
2025/02/09,04:30,1.5,0.0,0.09,0.0,1.5,896.20367,0.0,0.0,0.135,0.0
2025/02/09,04:45,1.5,0.0,0.09,0.0,1.5,894.70367,0.0,0.0,0.135,0.0
2025/02/09,05:00,1.25,0.0,0.0902,0.0,1.25,893.45367,0.0,0.0,0.11275,0.0
2025/02/09,05:15,1.0,0.0,0.0902,0.0,1.0,892.45367,0.0,0.0,0.0902,0.0
2025/02/09,05:30,1.0,0.0,0.0902,0.0,1.0,891.45367,0.0,0.0,0.0902,0.0
2025/02/09,05:45,1.25,0.0,0.0902,0.0,1.25,890.20367,0.0,0.0,0.11275,0.0
2025/02/09,06:00,1.0,0.0,0.099,0.0,1.0,889.20367,0.0,0.0,0.099,0.0
2025/02/09,06:15,1.25,0.0,0.099,0.0,1.25,887.95367,0.0,0.0,0.12375,0.0
2025/02/09,06:30,1.0,0.0,0.099,0.0,1.0,886.95367,0.0,0.0,0.099,0.0
2025/02/09,06:45,1.25,0.0,0.099,0.0,1.25,885.70367,0.0,0.0,0.12375,0.0
2025/02/09,07:00,1.25,0.0,0.11021,0.0,1.25,884.45367,0.0,0.0,0.1377625,0.0
2025/02/09,07:15,1.0,0.0,0.11021,0.0,1.0,883.45367,0.0,0.0,0.11021,0.0
2025/02/09,07:30,1.0,0.0,0.11021,0.0,1.0,882.45367,0.0,0.0,0.11021,0.0
2025/02/09,07:45,1.25,0.0,0.11021,0.0,1.25,881.20367,0.0,0.0,0.1377625,0.0
